task_id,flow_id,predictive_accuracy
2183,99,0.655222
2,65,0.94098
2150,103,0.204962
2159,106,0
15,57,0.915594
2228,81,0.722772
40,76,0.766355
99,82,0
177,97,0
159,96,0
2165,99,0
200,93,0.385668
1728,98,0
2221,99,0.250591
32,95,0
2153,59,0
2207,90,0.466346
2218,86,0.962585
2159,85,0
31,99,0
2252,74,0
2149,108,0.693664
2150,92,0.69433
2220,79,0
194,106,0
2213,95,0.560188
2130,108,0.406789
121,96,0
2217,106,0.346555
2212,87,0.785714
2204,99,0.595238
2167,84,0
2132,105,0.867897
2162,85,0
2200,95,0.576783
2150,103,0
38,97,0
2159,72,0
2221,103,0.250591
2225,105,0.358974
37,60,0.74349
2202,81,0.688889
120,94,0.94504
2206,106,0.425595
2127,84,0
2226,101,0.666
2217,95,0
187,97,0.396211
2241,83,0.992495
2222,80,0.8
159,81,0.474356
158,97,0.099854
54,101,0
70,59,0.8096
197,78,0.291363
2220,97,0
64,64,0.845614035
2216,94,0
57,81,0
2214,91,0.295455
125,105,0.666767
2241,93,0.99531
167,95,0.779786
2166,97,0
178,106,0.498881
2198,78,0.926731
176,80,0.873837
4,98,0
2232,91,0.5
160,105,0.929687
20,56,0.1
2215,81,0.496689
2153,99,0.831755
172,103,0
2227,87,0
182,83,0
2165,78,0.876983
2235,65,0
2241,84,0.994371
176,95,0.81867
2188,106,0.1
2198,61,0
2244,82,0.820052
2225,84,0
2151,94,0.526186
2163,95,0
2240,96,0.956656
13,83,0
2226,84,0.799
2163,96,0.506399
41,64,0.853587
2250,62,0
2181,98,0.56993
2174,94,0.6305
161,86,0
87,92,0
2174,88,0
189,97,0.487585
2157,95,0.657935
2127,82,0
2245,96,0.516173
171,99,0.939015
183,98,0.921503
2160,80,0
2150,80,0.69433
48,79,0
2226,79,0
2207,103,0.466346
1721,90,0
2268,97,0.637948
123,92,0
123,78,0.931166
2225,81,0.780627
2218,106,0.639456
183,57,0
2180,99,0
2215,87,0.370861
2150,84,0
2242,101,0
2159,82,0.963828
116,65,0.928774929
2210,83,0.722222
177,90,0
198,91,0
2222,93,0.206452
21,74,0
53,80,0
192,96,0
2211,92,0
160,79,0.913354
198,92,0.452721
2204,84,0.780087
48,90,0
2164,64,0
81,94,0
2150,87,0.726579
2244,87,0.810307
162,87,0.86649
2234,78,0.511574
131,98,0
184,84,0
174,98,0.029386
2196,98,0.120996
2204,91,0.128571
190,82,0.834292
168,95,0
32,70,0.979894
190,77,0
171,97,0.938761
179,97,0.554322
2192,90,0
127,94,0
2234,106,0.5
65,61,0
2220,88,0
2170,90,0.008909
2240,92,0.972136
2225,96,0.279202
90,67,0.7434
93,67,0.661111111
177,87,0.832395
2183,93,0.655222
120,97,0.759512
2180,101,0
2192,84,0.98449
2239,87,0.933333
2218,65,0
2244,80,0.843352
2211,78,0.828081
2192,91,0
174,95,0
2133,87,0.847104
88,59,0.851884058
194,98,0.169972
161,105,0.793052
131,90,0.150387
124,97,0.040785
72,90,0
2248,84,0.47619
32,65,0.988082
40,65,0.775701
5,61,0.681416
71,84,0
77,70,0
2177,61,0
2165,84,0
96,58,0.758203125
2188,93,0
2173,89,0
2189,99,0
2163,106,0
63,93,0
88,72,0.855072464
28,64,0.866548
2249,80,0.904478
127,97,0.702822
2226,82,0.7934
2216,97,0.541254
188,83,0
1757,79,0
2243,103,0.675
180,106,0.250676
2226,65,0
170,64,0
2162,87,0.849745
198,96,0.227103
2228,96,0.356436
2166,82,0.356905
2168,106,0.396504
2190,92,0.794
29,74,0.847826
165,87,0.888432
2,85,0
50,76,0.802721
120,95,0
21,60,0.916667
163,93,0.098669
2207,78,0.721154
3,57,0.674593
85,72,0.922283951
129,97,0.100052
2156,108,0.769405
2160,99,0
2246,85,0
163,58,0
127,86,0
165,78,0.907392
179,86,0.883915
2190,91,0.2
199,81,0.868662
2177,78,0.487805
123,101,0.910598
182,99,0.950653
130,83,0.505189
2177,108,0
2237,99,0.483607
2168,99,0.885556
172,86,0
2193,78,0.668478
34,103,0
2242,90,0.550802
2195,85,0.779891
