,task_id,flow_id,associated
8867,2220,97,1
8868,2206,103,0
8869,86,70,1
8870,127,87,1
8871,125,83,0
8872,2204,96,1
8873,2175,70,0
8874,181,83,0
8875,2192,105,0
8876,2225,96,0
8877,2215,81,1
8878,2211,94,1
8879,162,97,0
8880,2212,101,1
8881,88,72,1
8882,1720,92,0
8883,184,79,0
8884,2230,108,0
8885,2163,94,1
8886,91,62,1
8887,2134,95,1
8888,2200,85,1
8889,171,79,1
8890,2227,96,1
8891,182,78,1
8892,73,76,1
8893,2155,87,0
8894,31,94,0
8895,2180,81,0
8896,2216,99,1
8897,185,101,1
8898,123,98,1
8899,1,78,0
8900,2181,95,1
8901,2184,84,0
8902,23,72,1
8903,2224,63,0
8904,2249,97,1
8905,2188,105,0
8906,168,72,0
8907,200,91,1
8908,2198,85,0
8909,2244,108,1
8910,2245,101,0
8911,93,94,0
8912,2227,86,1
8913,2268,99,1
8914,174,85,0
8915,89,76,1
8916,161,86,0
8917,2269,98,1
8918,192,99,1
8919,50,67,1
8920,2225,78,1
8921,2126,99,1
8922,159,103,1
8923,2251,90,0
8924,191,80,1
8925,166,58,0
8926,2184,95,0
8927,2221,93,1
8928,2205,79,1
8929,2210,91,0
8930,2155,101,1
8931,2165,103,1
8932,29,62,1
8933,166,106,0
8934,2232,80,0
8935,2201,79,1
8936,2127,84,1
8937,2198,85,0
8938,65,64,1
8939,188,87,1
8940,2164,80,1
8941,116,101,0
8942,2205,103,1
8943,197,91,1
8944,2222,90,0
8945,2230,105,1
8946,191,82,1
8947,2237,86,0
8948,182,90,0
8949,2207,83,1
8950,2205,85,1
8951,2217,90,1
8952,160,98,1
8953,2175,70,0
8954,2175,80,0
8955,2249,78,1
8956,2167,94,1
8957,2195,95,1
8958,2153,81,1
8959,192,98,1
8960,176,86,1
8961,50,64,1
8962,2163,90,1
8963,2169,65,0
8964,160,80,0
8965,85,72,1
8966,2160,80,1
8967,187,106,1
8968,2225,85,1
8969,2176,79,1
8970,2203,84,1
8971,2160,82,0
8972,2249,90,1
8973,200,66,0
8974,199,81,1
8975,2225,103,0
8976,158,108,1
8977,2174,81,1
8978,2216,80,1
8979,32,77,0
8980,50,97,0
8981,2155,91,0
8982,2240,106,0
8983,2170,84,0
8984,120,57,0
8985,13,67,1
8986,2225,80,0
8987,2205,94,0
8988,1727,58,1
8989,97,59,1
8990,2241,82,0
8991,2153,94,1
8992,165,101,1
8993,2237,86,1
8994,199,82,1
8995,1748,101,0
8996,2206,91,1
8997,71,96,0
8998,20,60,1
8999,2132,83,1
9000,199,90,0
9001,199,79,1
9002,1717,99,0
9003,2133,95,1
9004,159,81,0
9005,2235,106,1
9006,198,86,1
9007,195,95,1
9008,2127,91,0
9009,2175,85,0
9010,2159,97,0
9011,2215,101,0
9012,2184,94,1
9013,30,74,1
9014,87,59,1
9015,9,66,1
9016,2167,92,0
9017,2196,92,0
9018,2196,99,1
9019,199,85,1
9020,168,80,1
9021,2190,96,1
9022,191,89,1
9023,2163,98,0
9024,75,87,0
9025,2131,85,1
9026,2217,90,0
9027,2207,97,1
9028,170,101,1
9029,2189,61,0
9030,1711,77,1
9031,172,85,0
9032,2149,90,1
9033,2173,81,0
9034,191,99,1
9035,2191,88,0
9036,181,87,0
9037,2193,99,1
9038,123,91,1
9039,2181,103,0
9040,125,91,1
9041,24,66,1
9042,2232,82,1
9043,77,94,0
9044,2196,82,1
9045,66,82,0
9046,75,61,1
9047,2131,81,1
9048,2173,77,0
9049,58,84,0
9050,194,91,1
9051,2178,95,1
9052,2240,105,0
9053,180,82,1
9054,57,63,1
9055,2154,108,1
9056,55,61,1
9057,2129,95,1
9058,168,108,0
9059,2195,79,0
9060,2249,66,0
9061,13,75,0
9062,2,83,0
9063,188,91,1
9064,189,83,1
9065,2217,98,1
9066,2193,84,0
9067,68,70,1
9068,2269,101,0
9069,2,95,0
9070,2209,87,1
9071,165,80,0
9072,179,78,1
9073,189,87,0
9074,2221,81,1
9075,95,66,0
9076,185,93,1
9077,2163,80,1
9078,2211,105,0
9079,116,64,1
9080,2126,80,1
9081,131,84,1
9082,2156,90,1
9083,2056,105,0
9084,2179,60,0
9085,2247,108,0
9086,2234,59,0
9087,2233,97,0
9088,72,76,1
9089,171,97,0
9090,160,106,1
9091,167,83,0
9092,185,92,0
9093,4,98,0
9094,2212,108,1
9095,120,101,0
9096,160,90,1
9097,169,83,0
9098,2213,96,1
9099,191,80,0
9100,2184,108,1
9101,2268,98,1
9102,2197,82,1
9103,177,92,0
9104,2179,79,0
9105,194,99,1
9106,43,72,1
9107,158,70,0
9108,2243,91,1
9109,2212,90,1
9110,169,105,0
9111,2214,93,0
9112,2152,106,0
9113,158,101,0
9114,2215,94,0
9115,2200,97,0
9116,2237,91,1
9117,200,106,0
9118,196,85,0
9119,2128,99,0
9120,2179,81,1
9121,172,90,0
9122,2222,78,1
9123,2237,87,0
9124,10,61,0
9125,2268,80,0
9126,2183,103,1
9127,12,80,0
9128,121,87,1
9129,75,67,1
9130,180,84,0
9131,30,60,1
9132,2126,84,1
9133,2160,96,1
9134,2150,82,0
9135,158,59,0
9136,2248,81,1
9137,2233,105,1
9138,2243,78,1
9139,2220,82,1
9140,2209,83,0
9141,2168,81,0
9142,2158,87,0
9143,121,106,0
9144,198,97,0
9145,2200,91,0
9146,188,75,0
9147,2191,86,0
9148,198,96,0
9149,187,86,1
9150,129,98,1
9151,3,74,1
9152,2152,76,0
9153,126,99,1
9154,2150,101,1
9155,199,101,1
9156,36,70,1
9157,2225,99,0
9158,35,77,0
9159,1719,101,0
9160,161,85,1
9161,85,74,1
9162,7,85,0
9163,35,94,0
9164,2178,67,0
9165,2215,92,1
9166,2214,81,0
9167,72,98,0
9168,1722,108,0
9169,196,98,1
9170,2183,93,1
9171,20,95,0
9172,2215,97,0
9173,2168,92,0
9174,2240,81,1
9175,200,95,1
9176,37,95,0
9177,53,57,1
9178,2237,78,1
9179,29,99,0
9180,126,97,0
9181,2160,92,0
9182,2194,106,1
9183,124,80,0
9184,2056,90,0
9185,2171,84,1
9186,2242,92,0
9187,131,85,1
9188,2244,91,1
9189,2230,89,0
9190,2223,87,1
9191,163,94,0
9192,2232,108,1
9193,15,86,0
9194,2209,96,1
9195,32,76,1
9196,125,79,1
9197,2195,90,1
9198,24,106,0
9199,75,59,1
9200,2056,98,1
9201,2223,82,1
9202,62,103,0
9203,2223,106,1
9204,2221,92,1
9205,195,80,1
9206,2199,93,1
9207,2232,90,1
9208,2149,94,1
9209,181,97,1
9210,2152,96,1
9211,12,90,0
9212,6,61,1
9213,2131,86,1
9214,38,108,0
9215,2217,83,1
9216,90,75,1
9217,200,79,1
9218,2180,85,1
9219,80,70,0
9220,177,63,0
9221,2240,93,1
9222,197,78,1
9223,2165,99,1
9224,2126,70,0
9225,2175,108,1
9226,2127,80,0
9227,2236,85,0
9228,169,91,1
9229,184,91,0
9230,55,103,0
9231,2247,103,0
9232,131,78,1
9233,2210,66,0
9234,2169,106,1
9235,1730,65,1
9236,2237,105,1
9237,2056,99,0
9238,2197,94,1
9239,168,94,0
9240,169,103,0
9241,93,93,0
9242,2170,108,0
9243,165,86,1
9244,2222,82,1
9245,193,94,1
9246,2200,105,0
9247,2211,81,0
9248,2128,66,0
9249,52,86,0
9250,2269,78,1
9251,2248,105,0
9252,22,81,0
9253,159,91,1
9254,185,61,0
9255,160,61,0
9256,2251,92,1
9257,121,106,0
9258,159,96,0
9259,2252,96,1
9260,2249,98,1
9261,126,84,0
9262,188,90,0
9263,58,103,0
9264,98,60,1
9265,2172,78,0
9266,2178,101,1
9267,2175,93,1
9268,122,105,1
9269,2241,108,0
9270,2244,82,1
9271,2130,90,1
9272,165,97,0
9273,131,106,0
9274,49,77,1
9275,2240,105,0
9276,11,87,0
9277,182,85,1
9278,131,56,0
9279,2151,96,0
9280,97,67,1
9281,2201,99,1
9282,172,106,0
9283,131,96,1
9284,125,94,0
9285,2174,103,0
9286,197,67,0
9287,181,97,0
9288,127,96,1
9289,2181,84,1
9290,2251,84,0
9291,2250,95,0
9292,2056,108,1
9293,2190,78,0
9294,2157,94,0
9295,2214,79,0
9296,161,81,0
9297,183,101,0
9298,48,61,1
9299,187,81,1
9300,172,96,1
9301,2186,97,0
9302,2214,99,1
9303,30,65,1
9304,2165,82,1
9305,2201,97,0
9306,2242,90,1
9307,2126,101,1
9308,2235,64,0
9309,58,58,0
9310,2156,82,0
9311,172,97,0
9312,2209,95,1
9313,187,101,0
9314,2156,82,0
9315,2201,96,0
9316,195,89,1
9317,2155,97,1
9318,2129,84,1
9319,2212,79,1
9320,179,83,1
9321,2252,66,0
9322,2164,80,0
9323,18,70,1
9324,2209,94,0
9325,188,91,0
9326,194,82,1
9327,186,78,0
9328,1703,66,1
9329,182,97,1
9330,176,96,0
9331,198,108,0
9332,2157,81,1
9333,2182,103,1
9334,200,90,1
9335,189,96,1
9336,2195,85,1
9337,195,81,1
9338,200,78,1
9339,38,105,0
9340,2133,108,1
9341,2196,108,0
9342,43,56,1
9343,34,94,0
9344,197,84,0
9345,54,79,0
9346,200,56,0
9347,74,74,1
9348,2159,99,0
9349,159,95,1
9350,2228,97,1
9351,2129,87,0
9352,195,96,1
9353,2229,108,0
9354,178,83,0
9355,186,82,0
9356,2252,95,1
9357,2190,108,1
9358,2179,92,1
9359,10,62,1
9360,2242,79,1
9361,183,101,1
9362,128,105,1
9363,2191,80,1
9364,2236,98,1
9365,2234,85,0
9366,187,94,0
9367,2173,90,0
9368,2164,82,0
9369,26,95,0
9370,2177,90,1
9371,2183,90,0
9372,2157,95,1
9373,175,108,1
9374,2269,93,1
9375,2129,81,0
9376,168,93,1
9377,2134,79,1
9378,2154,91,1
9379,128,81,0
9380,125,87,1
9381,2174,106,0
9382,130,56,0
9383,180,96,0
9384,122,78,0
9385,2158,76,0
9386,2235,87,1
9387,160,101,0
9388,130,105,1
9389,188,65,0
9390,2268,79,0
9391,2153,85,0
9392,2211,98,1
9393,41,82,0
9394,10,64,1
9395,2149,103,1
9396,2163,78,1
9397,1717,82,0
9398,2209,84,1
9399,96,98,0
9400,191,96,0
9401,2196,96,1
9402,131,61,0
9403,2205,93,0
9404,2181,82,1
9405,121,81,0
9406,2236,83,1
9407,91,82,0
9408,2206,74,0
9409,2132,81,0
9410,2186,106,0
9411,18,76,1
9412,123,79,0
9413,2234,90,0
9414,2222,75,0
9415,2129,83,1
9416,169,93,1
9417,2214,96,0
9418,197,97,0
9419,2150,96,0
9420,2233,97,0
9421,198,89,1
9422,2127,97,1
9423,197,90,0
9424,2189,92,0
9425,82,67,1
9426,71,60,1
9427,2190,61,0
9428,2126,103,0
9429,2172,105,1
9430,14,106,0
9431,2268,76,0
9432,2152,108,0
9433,2222,95,0
9434,47,93,0
9435,1703,61,1
9436,2243,96,1
9437,91,106,0
9438,2166,87,0
9439,69,82,0
9440,172,92,0
9441,2126,82,1
9442,2241,103,1
9443,2156,83,1
9444,2215,106,1
9445,183,84,1
9446,2168,106,1
9447,2160,84,1
9448,72,82,0
9449,2269,96,1
9450,2216,108,0
9451,2235,81,1
9452,2155,92,1
9453,2223,87,0
9454,2204,95,1
9455,38,62,0
9456,2203,99,0
9457,2183,86,0
9458,167,94,0
9459,16,81,0
9460,2210,70,0
9461,2169,84,0
9462,185,79,1
9463,125,85,0
9464,2183,105,0
9465,1728,87,0
9466,2204,67,0
9467,2240,91,0
9468,2212,87,1
9469,2154,96,1
9470,49,60,1
9471,176,101,0
9472,2151,103,1
9473,2247,80,0
9474,2133,82,1
9475,196,80,1
9476,98,76,1
9477,167,96,1
9478,2154,86,1
9479,71,91,0
9480,2220,98,0
9481,7,95,0
9482,164,94,1
9483,2213,96,0
9484,2201,80,0
9485,2223,84,0
9486,1795,57,1
9487,2197,96,1
9488,2207,94,0
9489,2234,99,1
9490,199,103,0
9491,165,93,0
9492,2241,80,1
9493,53,91,0
9494,2215,101,0
9495,2159,86,1
9496,2177,78,1
9497,94,62,1
9498,2251,98,1
9499,2157,79,0
9500,182,66,0
9501,171,101,1
9502,2162,62,0
9503,69,60,1
9504,85,108,0
9505,2213,91,1
9506,2244,85,1
9507,2178,97,0
9508,29,58,0
9509,97,64,1
9510,2152,99,0
9511,28,61,1
9512,194,75,0
9513,195,87,1
9514,2192,96,1
9515,2163,92,0
9516,94,58,1
9517,2177,82,1
9518,2237,61,0
9519,2234,90,0
9520,166,82,1
9521,88,70,0
9522,2213,75,0
9523,2168,92,1
9524,181,108,0
9525,2244,95,0
9526,2173,103,0
9527,2165,79,1
9528,122,80,1
9529,2206,92,0
9530,34,74,1
9531,10,65,1
9532,2237,93,0
9533,2157,79,0
9534,170,105,0
9535,164,96,1
9536,2198,99,0
9537,2160,91,1
9538,2220,108,0
9539,2234,99,0
9540,2192,101,0
9541,2164,82,0
9542,2249,85,0
9543,2196,85,0
9544,52,74,0
9545,2056,60,0
9546,2167,84,1
9547,174,82,1
9548,200,98,0
9549,2132,86,0
9550,166,94,1
9551,2216,87,0
9552,2193,87,0
9553,2223,80,1
9554,2217,59,0
9555,2134,82,0
9556,191,81,0
9557,122,103,1
9558,2223,92,1
9559,2217,84,0
9560,2176,83,0
9561,2233,93,0
9562,198,103,1
9563,2165,76,0
9564,2186,94,1
9565,2133,93,0
9566,199,106,1
9567,97,77,1
9568,2167,105,1
9569,2133,62,0
9570,2240,91,1
9571,130,98,1
9572,191,81,1
9573,2210,95,1
9574,2197,99,0
9575,93,67,1
9576,2165,81,0
9577,2211,98,0
9578,160,94,1
9579,127,78,0
9580,196,84,1
9581,2159,99,1
9582,183,81,1
9583,183,108,1
9584,2129,86,0
9585,125,86,1
9586,2213,92,0
9587,185,95,0
9588,174,81,1
9589,168,93,0
9590,161,93,0
9591,2177,94,0
9592,2154,59,0
9593,30,66,1
9594,2199,81,0
9595,160,91,1
9596,2206,85,1
9597,34,94,0
9598,182,101,0
9599,2207,98,1
9600,123,99,1
9601,2250,66,0
9602,124,79,1
9603,95,58,1
9604,2237,60,0
9605,2207,103,1
9606,167,82,0
9607,2192,83,0
9608,2168,84,0
9609,170,94,0
9610,2192,98,1
9611,2132,94,0
9612,2199,95,1
9613,165,106,0
9614,1719,85,0
9615,2250,97,0
9616,2196,101,1
9617,1713,64,0
9618,2130,98,1
9619,165,96,0
9620,2206,101,1
9621,69,67,1
9622,185,91,0
9623,2226,85,0
9624,128,74,0
9625,164,85,1
9626,2244,78,1
9627,189,92,1
9628,41,81,0
9629,2126,94,1
9630,2241,95,1
9631,128,98,1
9632,2174,106,0
9633,121,105,1
9634,3,87,0
9635,2227,96,0
9636,185,81,0
9637,2192,95,0
9638,2168,90,1
9639,127,82,0
9640,183,91,0
9641,122,93,0
9642,2203,79,0
9643,2269,65,0
9644,126,103,1
9645,2162,98,1
9646,2151,106,0
9647,97,106,0
9648,58,56,1
9649,184,87,1
9650,2217,91,0
9651,2240,101,0
9652,98,63,1
9653,2246,83,1
9654,2214,108,1
9655,65,81,0
9656,188,97,1
9657,2056,98,0
9658,2170,81,0
9659,2199,101,0
9660,2158,56,0
9661,161,103,1
9662,29,105,0
9663,195,85,0
9664,2209,90,1
9665,6,75,1
9666,57,65,1
9667,2178,86,0
9668,1702,65,0
9669,2223,56,0
9670,168,81,0
9671,2162,78,0
9672,121,96,0
9673,192,77,0
9674,2204,78,0
9675,2150,94,1
9676,2243,93,1
9677,2194,78,1
9678,2056,99,1
9679,2268,81,1
9680,2212,83,0
9681,1722,57,1
9682,2200,76,0
9683,164,106,0
9684,2245,99,0
9685,2229,106,0
9686,198,92,1
9687,180,108,1
9688,2173,105,1
9689,187,87,1
9690,26,62,1
9691,2163,76,0
9692,2235,80,0
9693,121,101,1
9694,2211,91,0
9695,2229,83,1
9696,2206,103,1
9697,2234,79,0
9698,163,91,1
9699,2162,87,1
9700,193,92,0
9701,2156,84,0
9702,2188,87,0
9703,2197,106,0
9704,171,93,0
9705,20,66,1
9706,187,90,1
9707,87,56,1
9708,2235,93,1
9709,2166,99,1
9710,130,79,1
9711,2193,61,0
9712,39,62,1
9713,178,87,0
9714,71,79,0
9715,199,86,0
9716,1703,75,0
9717,2268,96,1
9718,2249,105,1
9719,79,67,1
9720,2232,79,0
9721,2174,93,1
9722,159,80,0
9723,128,84,1
9724,158,81,1
9725,176,101,0
9726,2199,95,0
9727,121,95,0
9728,2128,97,1
9729,2206,79,1
9730,2154,81,1
9731,72,90,0
9732,2217,97,0
9733,2166,84,1
9734,2132,89,0
9735,2157,83,0
9736,158,84,1
9737,185,80,0
9738,129,91,1
9739,167,105,1
9740,2157,80,1
9741,9,106,0
9742,2251,97,1
9743,2232,90,0
9744,191,90,1
9745,2174,80,1
9746,2153,84,1
9747,35,59,1
9748,91,57,1
9749,120,85,0
9750,2239,91,0
9751,2245,79,1
9752,2149,80,0
9753,2149,96,1
9754,2173,79,1
9755,40,57,1
9756,2166,93,0
9757,2189,87,0
9758,2232,108,0
9759,2098,58,1
9760,2235,83,1
9761,2186,81,0
9762,2130,91,1
9763,2167,74,0
9764,37,97,0
9765,2268,76,0
9766,88,65,1
9767,191,81,0
9768,189,98,1
9769,2203,87,0
9770,2154,81,0
9771,80,85,0
9772,128,79,1
9773,189,101,1
9774,2179,80,0
9775,2229,105,0
9776,2160,101,1
9777,166,83,1
9778,2234,108,1
9779,124,86,1
9780,2206,106,1
9781,2182,95,0
9782,2183,78,0
9783,99,92,0
9784,2239,101,0
9785,159,78,1
9786,49,56,0
9787,2189,101,0
9788,193,92,0
9789,2234,82,1
9790,2219,80,1
9791,171,84,0
9792,18,82,0
9793,179,92,0
9794,2250,72,0
9795,159,99,1
9796,194,103,1
9797,189,91,0
9798,62,60,1
9799,2226,105,1
9800,2248,94,1
9801,64,62,1
9802,20,108,0
9803,2236,95,1
9804,36,87,0
9805,2247,85,1
9806,194,82,1
9807,2249,87,0
9808,195,82,0
9809,2152,82,0
9810,2225,70,0
9811,2174,58,0
9812,74,74,0
9813,129,87,0
9814,86,67,1
9815,2180,105,0
9816,2196,92,1
9817,2175,91,1
9818,2198,108,0
9819,2200,108,1
9820,125,92,1
9821,2190,84,0
9822,2160,92,0
9823,99,60,1
9824,2189,108,0
9825,2244,103,1
9826,184,80,0
9827,2222,79,1
9828,2199,99,1
9829,2166,105,1
9830,2230,94,1
9831,2192,56,0
9832,2230,82,0
9833,166,84,0
9834,2186,86,0
9835,2225,97,1
9836,2251,101,0
9837,2236,86,1
9838,131,94,1
9839,164,98,0
9840,2183,85,0
9841,2166,103,1
9842,24,59,1
9843,75,63,1
9844,2235,101,0
9845,2216,90,1
9846,2210,78,1
9847,2056,58,0
9848,164,86,1
9849,2216,98,0
9850,2252,94,0
9851,182,92,1
9852,2159,78,1
9853,2199,101,1
9854,175,66,0
9855,2210,79,0
9856,2268,101,1
9857,2181,58,0
9858,2215,86,1
9859,2170,57,0
9860,2151,83,1
9861,2056,85,1
9862,2235,95,0
9863,166,70,0
9864,35,106,0
9865,198,62,0
9866,162,97,1
9867,52,84,0
9868,2213,74,0
9869,58,83,0
9870,62,79,0
9871,81,81,0
9872,169,105,1
9873,2164,80,0
9874,27,94,0
9875,68,72,1
9876,70,108,0
9877,5,62,0
9878,2211,81,0
9879,199,83,0
9880,2247,95,0
9881,2156,94,0
9882,2128,81,1
9883,2162,92,1
9884,80,66,1
9885,2268,86,0
9886,122,91,0
9887,72,81,0
9888,158,95,1
9889,184,85,0
9890,188,105,1
9891,26,74,1
9892,2171,96,0
9893,2156,97,0
9894,2249,58,0
9895,2157,85,0
9896,58,57,1
9897,2202,86,0
9898,2234,97,1
9899,183,78,0
9900,131,60,0
9901,2155,91,1
9902,7,57,1
9903,2246,105,0
9904,2245,86,1
9905,2227,97,0
9906,2241,80,0
9907,2200,99,1
9908,184,98,1
9909,2235,103,0
9910,31,108,0
9911,165,108,0
9912,2206,83,0
9913,170,98,1
9914,2170,96,0
9915,2170,57,0
9916,2149,80,0
9917,2215,108,1
9918,168,85,0
9919,178,82,0
9920,2195,61,0
9921,2132,105,0
9922,165,108,1
9923,75,58,1
9924,2173,62,0
9925,125,97,1
9926,2228,97,0
9927,32,72,1
9928,2198,98,1
9929,193,87,1
9930,2198,93,0
9931,2225,94,1
9932,2244,108,0
9933,176,85,0
9934,2242,103,1
9935,2215,79,1
9936,2149,98,0
9937,32,84,0
9938,2168,79,1
9939,49,90,0
9940,2198,87,0
9941,37,57,1
9942,2166,92,1
9943,2197,105,0
9944,2129,94,1
9945,169,101,1
9946,2129,58,0
9947,2150,92,1
9948,2182,85,1
9949,12,99,0
9950,2242,87,1
9951,2153,80,1
9952,176,67,0
9953,129,80,0
9954,2163,86,1
9955,120,80,1
9956,20,65,1
9957,2132,105,0
9958,2056,88,1
9959,172,90,1
9960,127,76,0
9961,2133,93,0
9962,2164,82,0
9963,2227,59,0
9964,88,64,1
9965,2219,96,1
9966,2192,80,1
9967,183,82,1
9968,2178,94,0
9969,2192,78,1
9970,2226,95,1
9971,74,101,0
9972,2248,106,0
9973,31,70,1
9974,2193,87,1
9975,10,96,0
9976,2212,82,1
9977,193,91,1
9978,182,87,0
9979,74,93,0
9980,2193,83,1
9981,200,87,0
9982,52,63,1
9983,164,108,0
9984,2240,105,1
9985,2153,91,1
9986,2149,85,1
9987,2234,90,1
9988,2169,103,1
9989,26,90,0
9990,59,83,0
9991,177,82,1
9992,2094,57,0
9993,2130,62,0
9994,38,82,0
9995,2165,95,0
